Gene,p_value,odds_ratio,n_SixtyLake,n_ConnessPond,p_adj,Direction
group_2228,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2226,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2225,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2212,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2211,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2164,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2156,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2151,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2142,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2128,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
spo0F,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2123,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2122,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2106,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2105,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2103,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2094,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2085,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2059,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2055,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_2048,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2047,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2018,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2006,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_2001,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1991,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1990,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1948,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1947,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1937,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1929,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1918,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1917,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1914,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_1893,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1886,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1872,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1865,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1856,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1844,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1840,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
yciE,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
rrrD,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1809,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1796,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1795,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1783,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1782,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1774,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1772,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1751,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1750,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1739,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1730,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1720,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1691,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
yciF,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
pncC_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1671,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1662,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1661,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1637,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1636,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1606,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1605,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1600,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1599,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1592,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1580,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1567,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1546,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1545,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1531,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1522,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1521,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1517,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1499,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1489,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1488,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1453,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1452,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1448,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1432,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1419,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1395,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1390,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1378,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1365,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1349,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1343,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1342,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
cpnA,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1310,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
gph_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1296,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1289,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
rcsB_4,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1265,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
czcR_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1264,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1251,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1249,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1240,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1237,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1236,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1230,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_1224,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1223,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1204,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1180,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mngR,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1163,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1106,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1100,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
fabG_5,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1094,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1073,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
dpnM,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_1050,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
dnaC_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1038,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1020,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1019,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1011,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_1002,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_984,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_983,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
pmdD,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_965,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_952,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
rutD_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
sppA,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
ydbD,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
traC_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_915,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_888,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
ompA_3,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
mrr,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
zupT_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_821,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_814,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_790,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_768,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_763,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
xerC_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_759,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_741,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_740,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
pikAII_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_730,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
cydB_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
ompA_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
xerC_6,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_710,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_671,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_670,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_662,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_641,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_636,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_624,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_622,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_612,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
oatA,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
ydiO,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
nemA_4,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_594,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_593,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_582,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_581,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_573,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_572,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_567,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_564,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_563,0.08235294117647061,Inf,4,0,1,Enriched in Sixty Lake
group_560,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_553,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_546,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_543,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_536,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_535,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_511,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
kaiC_4,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_501,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_481,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_480,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_467,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
intS,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_457,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
yjhB,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_438,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_428,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
yhdG_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_392,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_391,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_381,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_375,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
appC,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
sasA_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_348,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_347,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_344,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_335,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_329,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_320,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_312,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_304,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_281,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_279,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_260,0.576470588235294,3.7069063595419935,3,1,1,Enriched in Sixty Lake
group_243,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_235,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_219,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_200,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_196,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
rtpR,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_167,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_154,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_151,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_148,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_147,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_133,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_126,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
apxIB_2,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
ydeP_1,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
group_75,0.576470588235294,0.26976600090905156,1,3,1,Enriched in Conness Pond
