Gene,Freq,Category,IsNamed,InSixtyLake,InConnessPond,PondPattern
group_114,18,Core,FALSE,TRUE,TRUE,Both ponds
relA,18,Core,TRUE,TRUE,TRUE,Both ponds
pvdQ,18,Core,TRUE,TRUE,TRUE,Both ponds
adiA,18,Core,TRUE,TRUE,TRUE,Both ponds
dinG_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_111,18,Core,FALSE,TRUE,TRUE,Both ponds
rlmL_1,18,Core,TRUE,TRUE,TRUE,Both ponds
clpA,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_11,18,Core,TRUE,TRUE,TRUE,Both ponds
ptsP,18,Core,TRUE,TRUE,TRUE,Both ponds
group_108,18,Core,FALSE,TRUE,TRUE,Both ponds
bfrD,18,Core,TRUE,TRUE,TRUE,Both ponds
group_107,18,Core,FALSE,TRUE,TRUE,Both ponds
metE,18,Core,TRUE,TRUE,TRUE,Both ponds
cadA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_106,18,Core,FALSE,TRUE,TRUE,Both ponds
group_105,18,Core,FALSE,TRUE,TRUE,Both ponds
pbpC,18,Core,TRUE,TRUE,TRUE,Both ponds
yebT,18,Core,TRUE,TRUE,TRUE,Both ponds
mrcB,18,Core,TRUE,TRUE,TRUE,Both ponds
fecA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_103,18,Core,FALSE,TRUE,TRUE,Both ponds
polB,18,Core,TRUE,TRUE,TRUE,Both ponds
quiP_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_100,18,Core,FALSE,TRUE,TRUE,Both ponds
ligA,18,Core,TRUE,TRUE,TRUE,Both ponds
ftsK,18,Core,TRUE,TRUE,TRUE,Both ponds
group_98,18,Core,FALSE,TRUE,TRUE,Both ponds
ppsA,18,Core,TRUE,TRUE,TRUE,Both ponds
pheT,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_10,18,Core,TRUE,TRUE,TRUE,Both ponds
group_95,18,Core,FALSE,TRUE,TRUE,Both ponds
rcsC_6,18,Core,TRUE,TRUE,TRUE,Both ponds
btuB_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_92,18,Core,FALSE,TRUE,TRUE,Both ponds
btuB_7,18,Core,TRUE,TRUE,TRUE,Both ponds
lon_2,18,Core,TRUE,TRUE,TRUE,Both ponds
pucD,18,Core,TRUE,TRUE,TRUE,Both ponds
fcuA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
quiA,18,Core,TRUE,TRUE,TRUE,Both ponds
gyrB,18,Core,TRUE,TRUE,TRUE,Both ponds
gcd,18,Core,TRUE,TRUE,TRUE,Both ponds
fecA_2,18,Core,TRUE,TRUE,TRUE,Both ponds
lon_1,18,Core,TRUE,TRUE,TRUE,Both ponds
cntO_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_89,18,Core,FALSE,TRUE,TRUE,Both ponds
fpvA_2,18,Core,TRUE,TRUE,TRUE,Both ponds
fadE_2,18,Core,TRUE,TRUE,TRUE,Both ponds
rep_2,18,Core,TRUE,TRUE,TRUE,Both ponds
nasD,18,Core,TRUE,TRUE,TRUE,Both ponds
yraJ_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_87,18,Core,FALSE,TRUE,TRUE,Both ponds
ligD,18,Core,TRUE,TRUE,TRUE,Both ponds
group_84,18,Core,FALSE,TRUE,TRUE,Both ponds
malT_1,18,Core,TRUE,TRUE,TRUE,Both ponds
hrpB,18,Core,TRUE,TRUE,TRUE,Both ponds
copA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
fimD_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_82,18,Core,FALSE,TRUE,TRUE,Both ponds
group_81,18,Core,FALSE,TRUE,TRUE,Both ponds
uvrA_2,18,Core,TRUE,TRUE,TRUE,Both ponds
fadE_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_79,18,Core,FALSE,TRUE,TRUE,Both ponds
infB,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_27,18,Core,TRUE,TRUE,TRUE,Both ponds
group_78,18,Core,FALSE,TRUE,TRUE,Both ponds
papC,18,Core,TRUE,TRUE,TRUE,Both ponds
tdhA,18,Core,TRUE,TRUE,TRUE,Both ponds
clpB_2,18,Core,TRUE,TRUE,TRUE,Both ponds
acnD_1,18,Core,TRUE,TRUE,TRUE,Both ponds
leuS,18,Core,TRUE,TRUE,TRUE,Both ponds
group_73,18,Core,FALSE,TRUE,TRUE,Both ponds
alaS,18,Core,TRUE,TRUE,TRUE,Both ponds
htrE_2,18,Core,TRUE,TRUE,TRUE,Both ponds
clpV1_2,18,Core,TRUE,TRUE,TRUE,Both ponds
topA,18,Core,TRUE,TRUE,TRUE,Both ponds
acnB_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_71,18,Core,FALSE,TRUE,TRUE,Both ponds
group_70,18,Core,FALSE,TRUE,TRUE,Both ponds
ppc_1,18,Core,TRUE,TRUE,TRUE,Both ponds
kdpD_2,18,Core,TRUE,TRUE,TRUE,Both ponds
kdpD_1,18,Core,TRUE,TRUE,TRUE,Both ponds
pepN,18,Core,TRUE,TRUE,TRUE,Both ponds
gyrA,18,Core,TRUE,TRUE,TRUE,Both ponds
clpV1_1,18,Core,TRUE,TRUE,TRUE,Both ponds
aceE_2,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_23,18,Core,TRUE,TRUE,TRUE,Both ponds
group_65,18,Core,FALSE,TRUE,TRUE,Both ponds
mgtA_2,18,Core,TRUE,TRUE,TRUE,Both ponds
nasA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
nuoG,18,Core,TRUE,TRUE,TRUE,Both ponds
mgtB,18,Core,TRUE,TRUE,TRUE,Both ponds
rbbA,18,Core,TRUE,TRUE,TRUE,Both ponds
secA,18,Core,TRUE,TRUE,TRUE,Both ponds
acnA,18,Core,TRUE,TRUE,TRUE,Both ponds
barA,18,Core,TRUE,TRUE,TRUE,Both ponds
malT_3,18,Core,TRUE,TRUE,TRUE,Both ponds
treY,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_15,18,Core,TRUE,TRUE,TRUE,Both ponds
group_57,18,Core,FALSE,TRUE,TRUE,Both ponds
group_56,18,Core,FALSE,TRUE,TRUE,Both ponds
ileS,18,Core,TRUE,TRUE,TRUE,Both ponds
sucA,18,Core,TRUE,TRUE,TRUE,Both ponds
uvrA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_54,18,Core,FALSE,TRUE,TRUE,Both ponds
gcvP,18,Core,TRUE,TRUE,TRUE,Both ponds
group_53,18,Core,FALSE,TRUE,TRUE,Both ponds
valS,18,Core,TRUE,TRUE,TRUE,Both ponds
group_52,18,Core,FALSE,TRUE,TRUE,Both ponds
group_49,18,Core,FALSE,TRUE,TRUE,Both ponds
ndhB,18,Core,TRUE,TRUE,TRUE,Both ponds
group_47,18,Core,FALSE,TRUE,TRUE,Both ponds
sasA_8,18,Core,TRUE,TRUE,TRUE,Both ponds
group_46,18,Core,FALSE,TRUE,TRUE,Both ponds
pknD_1,18,Core,TRUE,TRUE,TRUE,Both ponds
soxA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
bepE,18,Core,TRUE,TRUE,TRUE,Both ponds
mdtB_1,18,Core,TRUE,TRUE,TRUE,Both ponds
dnaE2,18,Core,TRUE,TRUE,TRUE,Both ponds
mexB,18,Core,TRUE,TRUE,TRUE,Both ponds
group_40,18,Core,FALSE,TRUE,TRUE,Both ponds
mdtB_3,18,Core,TRUE,TRUE,TRUE,Both ponds
mdtB_2,18,Core,TRUE,TRUE,TRUE,Both ponds
mdtC_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_39,18,Core,FALSE,TRUE,TRUE,Both ponds
cusA,18,Core,TRUE,TRUE,TRUE,Both ponds
czcA_2,18,Core,TRUE,TRUE,TRUE,Both ponds
ttgB,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_13,18,Core,TRUE,TRUE,TRUE,Both ponds
oqxB9,18,Core,TRUE,TRUE,TRUE,Both ponds
rne,18,Core,TRUE,TRUE,TRUE,Both ponds
group_33,18,Core,FALSE,TRUE,TRUE,Both ponds
czcA_1,18,Core,TRUE,TRUE,TRUE,Both ponds
carB_2,18,Core,TRUE,TRUE,TRUE,Both ponds
group_32,18,Core,FALSE,TRUE,TRUE,Both ponds
group_31,18,Core,FALSE,TRUE,TRUE,Both ponds
rcsC_16,18,Core,TRUE,TRUE,TRUE,Both ponds
mfd,18,Core,TRUE,TRUE,TRUE,Both ponds
recC,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_4,18,Core,TRUE,TRUE,TRUE,Both ponds
smc_1,18,Core,TRUE,TRUE,TRUE,Both ponds
rcsC_18,18,Core,TRUE,TRUE,TRUE,Both ponds
group_26,18,Core,FALSE,TRUE,TRUE,Both ponds
group_25,18,Core,FALSE,TRUE,TRUE,Both ponds
bvgS_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_21,18,Core,FALSE,TRUE,TRUE,Both ponds
recB,18,Core,TRUE,TRUE,TRUE,Both ponds
tamB,18,Core,TRUE,TRUE,TRUE,Both ponds
carB_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_20,18,Core,FALSE,TRUE,TRUE,Both ponds
metH,18,Core,TRUE,TRUE,TRUE,Both ponds
group_19,18,Core,FALSE,TRUE,TRUE,Both ponds
mltF_1,18,Core,TRUE,TRUE,TRUE,Both ponds
cobN,18,Core,TRUE,TRUE,TRUE,Both ponds
group_17,18,Core,FALSE,TRUE,TRUE,Both ponds
group_15,18,Core,FALSE,TRUE,TRUE,Both ponds
purL,18,Core,TRUE,TRUE,TRUE,Both ponds
group_13,18,Core,FALSE,TRUE,TRUE,Both ponds
rpoB,18,Core,TRUE,TRUE,TRUE,Both ponds
rpoC,18,Core,TRUE,TRUE,TRUE,Both ponds
srmB,18,Core,TRUE,TRUE,TRUE,Both ponds
group_9,18,Core,FALSE,TRUE,TRUE,Both ponds
group_8,18,Core,FALSE,TRUE,TRUE,Both ponds
gdhB,18,Core,TRUE,TRUE,TRUE,Both ponds
shlA,18,Core,TRUE,TRUE,TRUE,Both ponds
group_7,18,Core,FALSE,TRUE,TRUE,Both ponds
group_6,18,Core,FALSE,TRUE,TRUE,Both ponds
group_5,18,Core,FALSE,TRUE,TRUE,Both ponds
rcsC_1,18,Core,TRUE,TRUE,TRUE,Both ponds
tycC_1,18,Core,TRUE,TRUE,TRUE,Both ponds
group_0,18,Core,FALSE,TRUE,TRUE,Both ponds
tycC_2,18,Core,TRUE,TRUE,TRUE,Both ponds
lgrD_2,18,Core,TRUE,TRUE,TRUE,Both ponds
lgrD_1,18,Core,TRUE,TRUE,TRUE,Both ponds
grsB,18,Core,TRUE,TRUE,TRUE,Both ponds
lgrB,18,Core,TRUE,TRUE,TRUE,Both ponds
group_3780,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3746,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3699,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3679,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3664,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3656,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3647,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3582,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3515,17,Accessory,FALSE,TRUE,TRUE,Both ponds
mdtA_7,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3456,17,Accessory,FALSE,TRUE,TRUE,Both ponds
rfbA_1~~~rfbA_2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
rfbB,17,Accessory,TRUE,TRUE,TRUE,Both ponds
comR_1,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3253,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3247,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3222,17,Accessory,FALSE,TRUE,TRUE,Both ponds
ynfM_1,17,Accessory,TRUE,TRUE,TRUE,Both ponds
baiN,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3172,17,Accessory,FALSE,TRUE,TRUE,Both ponds
cysNC_1,17,Accessory,TRUE,TRUE,TRUE,Both ponds
nrdB_1~~~nrdB_2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3139,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3129,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3109,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3096,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3059,17,Accessory,FALSE,TRUE,TRUE,Both ponds
msrQ,17,Accessory,TRUE,TRUE,TRUE,Both ponds
higB2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
ywiE,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2897,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2892,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2761,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2700,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2455,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2414,17,Accessory,FALSE,TRUE,TRUE,Both ponds
ppiC_2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2356,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1808,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1738,17,Accessory,FALSE,TRUE,TRUE,Both ponds
yfcG_2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1177,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1062,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_954,17,Accessory,FALSE,TRUE,TRUE,Both ponds
benM_1,17,Accessory,TRUE,TRUE,TRUE,Both ponds
menH_2,17,Accessory,TRUE,TRUE,TRUE,Both ponds
yqjG,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_646,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_507,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_358,17,Accessory,FALSE,TRUE,TRUE,Both ponds
cysD_1,17,Accessory,TRUE,TRUE,TRUE,Both ponds
group_173,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_45,17,Accessory,FALSE,TRUE,TRUE,Both ponds
group_36,17,Accessory,FALSE,TRUE,TRUE,Both ponds
ktrA,16,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3561,16,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3417,16,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3416,16,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3415,16,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3400,16,Accessory,FALSE,TRUE,TRUE,Both ponds
rfbD_1~~~rfbD_2,16,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3279,16,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3654,15,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3653,15,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3216,15,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3088,15,Accessory,FALSE,TRUE,TRUE,Both ponds
yddM,15,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1792,15,Accessory,FALSE,TRUE,TRUE,Both ponds
prpC_3,15,Accessory,TRUE,TRUE,TRUE,Both ponds
pknD_3,15,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3594,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3492,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3459,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3331,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3313,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3312,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3260,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3236,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3175,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2965,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2952,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2934,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2920,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2805,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2802,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2422,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1692,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1548,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1346,14,Accessory,FALSE,TRUE,TRUE,Both ponds
qseB_3,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1294,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1287,14,Accessory,FALSE,TRUE,TRUE,Both ponds
lptB_2,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1139,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1136,14,Accessory,FALSE,TRUE,TRUE,Both ponds
mcbC,14,Accessory,TRUE,TRUE,TRUE,Both ponds
fabG_4,14,Accessory,TRUE,TRUE,TRUE,Both ponds
mcbB,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_946,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_739,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_676,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_529,14,Accessory,FALSE,TRUE,TRUE,Both ponds
mcbD,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_402,14,Accessory,FALSE,TRUE,TRUE,Both ponds
rssA,14,Accessory,TRUE,TRUE,TRUE,Both ponds
putP_2,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_314,14,Accessory,FALSE,TRUE,TRUE,Both ponds
menE,14,Accessory,TRUE,TRUE,TRUE,Both ponds
norR_4,14,Accessory,TRUE,TRUE,TRUE,Both ponds
group_278,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_199,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_76,14,Accessory,FALSE,TRUE,TRUE,Both ponds
group_29,14,Accessory,FALSE,TRUE,TRUE,Both ponds
peb1A_2,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3853,13,Accessory,FALSE,TRUE,TRUE,Both ponds
tcyC_3,13,Accessory,TRUE,TRUE,TRUE,Both ponds
fliY_6,13,Accessory,TRUE,TRUE,TRUE,Both ponds
gltC_5,13,Accessory,TRUE,TRUE,TRUE,Both ponds
yecS_4,13,Accessory,TRUE,TRUE,TRUE,Both ponds
aatB,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3852,13,Accessory,FALSE,TRUE,TRUE,Both ponds
yfcG_5,13,Accessory,TRUE,TRUE,TRUE,Both ponds
metZ_1,13,Accessory,TRUE,TRUE,TRUE,Both ponds
glnM,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3419,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3412,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3403,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3397,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3351,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3337,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3330,13,Accessory,FALSE,TRUE,TRUE,Both ponds
lexA_3~~~lexA_4~~~lexA_2,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3269,13,Accessory,FALSE,TRUE,TRUE,Both ponds
gltF_4~~~gltF_3,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3219,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3218,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3213,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3183,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1925,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_786,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_287,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3414,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3356,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3347,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3335,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3327,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3298,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3288,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3256,12,Accessory,FALSE,TRUE,TRUE,Both ponds
iaaM_1~~~iaaM_2,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3208,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3192,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3131,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3114,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3112,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3102,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3024,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2946,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2785,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2773,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2740,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2550,12,Accessory,FALSE,TRUE,TRUE,Both ponds
cim,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2046,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1968,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1822,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1793,12,Accessory,FALSE,TRUE,TRUE,Both ponds
fecI_2,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1566,12,Accessory,FALSE,TRUE,TRUE,Both ponds
gltF_7,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1170,13,Accessory,FALSE,TRUE,TRUE,Both ponds
nimR_6,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1001,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_990,12,Accessory,FALSE,TRUE,TRUE,Both ponds
fecR_1,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_659,12,Accessory,FALSE,TRUE,TRUE,Both ponds
wbiB,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_654,13,Accessory,FALSE,TRUE,TRUE,Both ponds
mdtL,13,Accessory,TRUE,TRUE,TRUE,Both ponds
group_459,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_373,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_370,12,Accessory,FALSE,TRUE,TRUE,Both ponds
patA_1,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_322,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_233,13,Accessory,FALSE,TRUE,TRUE,Both ponds
group_187,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_179,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_143,12,Accessory,FALSE,TRUE,TRUE,Both ponds
btuB_2,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3752,12,Accessory,FALSE,TRUE,TRUE,Both ponds
mcpQ_1,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3384,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3382,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3017,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2628,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2191,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1928,11,Accessory,FALSE,TRUE,TRUE,Both ponds
hcp1_2,12,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1612,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1515,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1042,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_855,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_589,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_550,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_508,12,Accessory,FALSE,TRUE,TRUE,Both ponds
group_343,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3422,10,Accessory,FALSE,TRUE,TRUE,Both ponds
gabD1~~~aldh,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3391,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3379,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3372,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3364,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3348,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3336,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3300,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3267,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3266,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3239,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3229,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3221,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3212,10,Accessory,FALSE,TRUE,TRUE,Both ponds
nnr_1~~~nnr_2,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3177,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3158,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3134,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3127,10,Accessory,FALSE,TRUE,TRUE,Both ponds
rcsC_4~~~rcsC_10,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_3080,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_3054,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2997,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2996,10,Accessory,FALSE,TRUE,TRUE,Both ponds
qseC_1~~~qseC_3,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2930,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2929,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2905,10,Accessory,FALSE,TRUE,TRUE,Both ponds
tpiA_1,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2904,10,Accessory,FALSE,TRUE,TRUE,Both ponds
sasA_1~~~sasA_3,10,Accessory,TRUE,TRUE,TRUE,Both ponds
fda,11,Accessory,TRUE,TRUE,TRUE,Both ponds
group_2804,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2717,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2590,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2262,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2203,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2017,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_2005,11,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1781,10,Accessory,FALSE,TRUE,TRUE,Both ponds
yodB_2,10,Accessory,TRUE,TRUE,TRUE,Both ponds
pat_1,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1321,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1248,10,Accessory,FALSE,TRUE,TRUE,Both ponds
group_1116,10,Accessory,FALSE,TRUE,TRUE,Both ponds
anr_1,10,Accessory,TRUE,TRUE,TRUE,Both ponds
group_1004,10,Accessory,FALSE,TRUE,TRUE,Both ponds
uspE_2,10,Accessory,TRUE,TRUE,TRUE,Both ponds
